class_string	label	tags	stack_size
PrimalItemSkin_EngineerGloves_C	Engineer Gloves	object	1
PrimalItemSkin_EngineerHat_C	Engineer Hat	object,blueprintable	1
PrimalItemSkin_EngineerPants_C	Engineer Pants	object	1
PrimalItemSkin_EngineerShirt_C	Engineer Shirt	object	1
PrimalItemConsumable_FlintforgedNarcotic_Enhanced_C	Enhanced FlintForged Narcotic	object,resource	100
PrimalItemConsumable_IronboundNarcotic_Enhanced_C	Enhanced IronBound Narcotic	object,resource	100
PrimalItemConsumable_MarrowforgedNarcotic_Enhanced_C	Enhanced MarrowForged Narcotic	object,resource	100
PrimalItemConsumable_ShardpiercerNarcotic_Enhanced_C	Enhanced ShardPiercer Narcotic	object,resource	100
PrimalItemConsumable_VolcanedgeNarcotic_Enhanced_C	Enhanced VolcanEdge Narcotic	object,resource	100
PrimalItemCostume_AAA_Equus_C	Equus 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemConsumable_EquusF_C	Equus F	object,blueprintable	
PrimalItemConsumable_EquusM_C	Equus M	object,blueprintable	
PrimalItemArmor_EquusSaddle_C	Equus Saddle	object,blueprintable	1
PrimalItemArmor_EventBoots_C	Event Boots	object,blueprintable	
PrimalItemArmor_EventGloves_C	Event Gloves	object,blueprintable	
PrimalItemArmor_EventHelmet_C	Event Helmet	object,blueprintable	
PrimalItemArmor_EventPants_C	Event Pants	object,blueprintable	
PrimalItemArmor_EventShirt_C	Event Shirt	object,blueprintable	
PrimalItemArmor_TekStriderHarvester_ASA_C	Excavation Rig	object,blueprintable	1
PrimalItemConsumable_Egg_Maelizard_XLarge_Fertilized_C	Exceptional Fertilized Maeguana Egg	object,egg	1
PrimalItemConsumable_Kibble_Base_XLarge_C	Exceptional Kibble	object,kibble	100
PrimalItemConsumable_Egg_Maelizard_XLarge_C	Exceptional Maeguana Egg	object,egg	100
PrimalItemConsumable_CakeSlice_Experience_C	EXP Cake Slice	object	1
PrimalItemConsumable_ExplorerAberration_C	Explorer Aberration	object,blueprintable	
PrimalItemConsumable_ExplorerAll_C	Explorer All	object,blueprintable	
PrimalItemConsumable_ExplorerBobs_C	Explorer Bobs	object,blueprintable	
PrimalItemConsumable_ExplorerBobsAbb_C	Explorer Bobs Abb	object,blueprintable	
PrimalItemConsumable_ExplorerBobsScorch_C	Explorer Bobs Scorch	object,blueprintable	
PrimalItemConsumable_ExplorerBobsTest_C	Explorer Bobs Test	object,blueprintable	
PrimalItemConsumable_ExplorerIsland_C	Explorer Island	object,blueprintable	
PrimalItemConsumable_ExplorerScorched_C	Explorer Scorched	object,blueprintable	
PrimalItem_WeaponSpear_Explosive_C	Explosive Spear	object,blueprintable	10
PrimalItemResource_ElementRefinedFromRedElement_C	Exsanguinated Red Element	object,blueprintable	1
PrimalItem_AntifireGrenade_C	Extinguisher Grenade	object,blueprintable	10
PrimalItemConsumable_Egg_Maelizard_Special_Fertilized_C	Extraordinary Fertilized Maeguana Egg	object,egg	1
PrimalItemConsumable_Kibble_Base_Special_C	Extraordinary Kibble	object,kibble	100
PrimalItemConsumable_Egg_Maelizard_Special_C	Extraordinary Maeguana Egg	object,egg	100
PrimalItem_WeaponCrossbow_Fab_C	Fabricated Crossbow	object,blueprintable	1
PrimalItem_WeaponMachinedPistol_C	Fabricated Pistol	object,blueprintable	1
PrimalItem_WeaponMachinedSniper_C	Fabricated Sniper Rifle	object,blueprintable	1
PrimalItemStructure_Fabricator_C	Fabricator	object,blueprintable	1
PrimalItem_FadedExecutionerFragment_C	Faded Executioner Fragment	object,blueprintable	
PrimalItem_FadedFiredancerFragment_C	Faded Firedancer Fragment	object,blueprintable	
PrimalItem_FadedStormBlitzFragment_C	Faded Storm Blitz Fragment	object,blueprintable	
PrimalItemStructure_FancyChair_C	Fancy Armchair	object,blueprintable	100
PrimalItemStructure_Furniture_FancyCouch_C	Fancy Sofa	object,blueprintable	100
PrimalItemConsumable_FasoF_C	Faso F	object,blueprintable	
PrimalItemConsumable_FasoM_C	Faso M	object,blueprintable	
PrimalItemConsumable_Egg_Fasola_C	Fasolasuchus Egg	object,egg	100
PrimalItemArmor_FasolaSaddle_C	Fasolasuchus Saddle	object,blueprintable	1
PrimalItemConsumable_Egg_LanternBird_C	Featherlight Egg	object,egg	100
PrimalItemConsumable_FeatherlightF_C	Featherlight F	object,blueprintable	
PrimalItemConsumable_FeatherlightM_C	Featherlight M	object,blueprintable	
PrimalItemResource_Feathers_C	Feathers	object,resource	300
PrimalItemStructure_FeedingTrough_C	Feeding Trough	object,blueprintable	100
PrimalItemSkin_WW_ReindeerAntlersHat_Craftable_C	Felt Reindeer Antlers Skin	object,event,skin	1
PrimalItemTrophy_Skeleton_Femur01_C	Femur	object	100
PrimalItemTrophy_Skeleton_Foot01_C	Femur 2	object	100
PrimalItemTrophy_Skeleton_Foot01_2_C	Femur 3	object	100
PrimalItemConsumable_Egg_SnowDragon_Fertilized_C	Fertilized  Aureliax Egg	object,egg	1
PrimalItemConsumable_UnderwaterEgg_Angler_Aberrant_C	Fertilized Aberrant Angler Egg	object,egg	1
PrimalItemConsumable_Egg_Ankylo_Fertilized_AB_C	Fertilized Aberrant Ankylo Egg	object,egg	1
PrimalItemConsumable_Egg_Spider_Fertilized_Aberrant_C	Fertilized Aberrant Araneo Egg	object,egg	1
PrimalItemConsumable_Egg_Arthro_Fertilized_Aberrant_C	Fertilized Aberrant Arthropluera Egg	object,egg	1
PrimalItemConsumable_Egg_Baryonyx_Fertilized_Aberrant_C	Fertilized Aberrant Baryonyx Egg	object,egg	1
PrimalItemConsumable_UnderwaterEgg_Toad_Aberrant_C	Fertilized Aberrant Beelzebufo Egg	object,egg	1
PrimalItemConsumable_Egg_Carno_Fertilized_Aberrant_C	Fertilized Aberrant Carno Egg	object,egg	1
PrimalItemConsumable_Egg_Dimetrodon_Fertilized_Aberrant_C	Fertilized Aberrant Dimetrodon Egg	object,egg	1
PrimalItemConsumable_Egg_Diplo_Fertilized_Aberrant_C	Fertilized Aberrant Diplo Egg	object,egg	1
PrimalItemConsumable_UnderwaterEgg_Diplocaulus_Aberrant_C	Fertilized Aberrant Diplocaulus Egg	object,egg	1
PrimalItemConsumable_Egg_Dodo_Fertilized_Aberrant_C	Fertilized Aberrant Dodo Egg	object,egg	1
PrimalItemConsumable_UnderwaterEgg_Eel_Aberrant_C	Fertilized Aberrant Eel Egg	object,egg	1
PrimalItemConsumable_Egg_Fasola_Fertilized_Aberrant_C	Fertilized Aberrant Fasolasuchus Egg	object,egg	1
PrimalItemConsumable_Egg_Gigantoraptor_Fertilized_Aberrant_C	Fertilized Aberrant Gigantoraptor Egg	object,egg	1
PrimalItemConsumable_Egg_Iguanodon_Fertilized_Aberrant_C	Fertilized Aberrant Iguanodon Egg	object,egg	1
PrimalItemConsumable_Egg_Lystro_Fertilized_Aberrant_C	Fertilized Aberrant Lystrosaurus Egg	object,egg	1
PrimalItemConsumable_Egg_Megalania_Fertilized_Aberrant_C	Fertilized Aberrant Megalania Egg	object,egg	1
PrimalItemConsumable_Egg_Megalosaurus_Fertilized_Aberrant_C	Fertilized Aberrant Megalosaurus Egg	object,egg	1
PrimalItemConsumable_Egg_Moschops_Fertilized_Aberrant_C	Fertilized Aberrant Moschops Egg	object,egg	1
PrimalItemConsumable_Egg_Oviraptor_Fertilized_Aberrant_C	Fertilized Aberrant Oviraptor Egg	object,egg	1
PrimalItemConsumable_Egg_Para_Fertilized_Aberrant_C	Fertilized Aberrant Parasaur Egg	object,egg	1
PrimalItemConsumable_Egg_Scorpion_Fertilized_Aberrant_C	Fertilized Aberrant Pulminoscorpius Egg	object,egg	1
PrimalItemConsumable_Egg_Raptor_Fertilized_Aberrant_C	Fertilized Aberrant Raptor Egg	object,egg	1
PrimalItemConsumable_Egg_Sarco_Fertilized_Aberrant_C	Fertilized Aberrant Sarco Egg	object,egg	1
PrimalItemConsumable_Egg_Spino_Fertilized_Aberrant_C	Fertilized Aberrant Spino Egg	object,egg	1
PrimalItemConsumable_Egg_Stego_Fertilized_Aberrant_C	Fertilized Aberrant Stego Egg	object,egg	1
PrimalItemConsumable_Egg_Trike_Fertilized_Aberrant_C	Fertilized Aberrant Trike Egg	object,egg	1
PrimalItemConsumable_Egg_Turtle_Fertilized_Aberrant_C	Fertilized Aberrant Turtle Egg	object,egg	1
PrimalItemConsumable_Egg_Allo_Fertilized_C	Fertilized Allosaurus Egg	object,egg	1
PrimalItemConsumable_UnderwaterEgg_Angler_C	Fertilized Angler Egg	object,egg	1
PrimalItemConsumable_Egg_Ankylo_Fertilized_C	Fertilized Ankylo Egg	object,egg	1
PrimalItemConsumable_Egg_Spider_Fertilized_C	Fertilized Araneo Egg	object,egg	1
PrimalItemConsumable_Egg_Archa_Fertilized_C	Fertilized Archaeopteryx Egg	object,egg	1
PrimalItemConsumable_Egg_Archelon_Fertilized_ASA_C	Fertilized Archelon Egg	object,egg	1
PrimalItemConsumable_Egg_Argent_Fertilized_C	Fertilized Argentavis Egg	object,egg	1
PrimalItemConsumable_Egg_Arthro_Fertilized_C	Fertilized Arthropluera Egg	object,egg	1
PrimalItemConsumable_Egg_ShoulderDragon_Fertilized_Autumn_C	Fertilized Autumn Drakeling Egg	object,egg	1
PrimalItemConsumable_Egg_Baryonyx_Fertilized_C	Fertilized Baryonyx Egg	object,egg	1
PrimalItemConsumable_Egg_Basilisk_Fertilized_C	Fertilized Basilisk Egg	object,egg	1
PrimalItemConsumable_UnderwaterEgg_Toad_C	Fertilized Beelzebufo Egg	object,egg	1
PrimalItemConsumable_Egg_Crystal_Blood_Wyvern_Fertilized_ASA_C	Fertilized Blood Crystal Wyvern Egg	object,egg	1
PrimalItemConsumable_Egg_BloodStalker_Fertilized_C	Fertilized Bloodstalker Egg	object,egg	1
PrimalItemConsumable_Egg_BogSpider_Fertilized_C	Fertilized Bloodstalker Egg	object,egg	1
PrimalItemConsumable_Egg_Bronto_Fertilized_C	Fertilized Bronto Egg	object,egg	1
PrimalItemConsumable_Egg_Turtle_Fertilized_C	Fertilized Carbonemys Egg	object,egg	1
PrimalItemConsumable_Egg_Carcha_Fertilized_C	Fertilized Carcharodontosaurus Egg	object,egg	1
PrimalItemConsumable_Egg_Carno_Fertilized_C	Fertilized Carno Egg	object,egg	1
PrimalItemConsumable_Egg_Cerato_Fertilized_ASA_C	Fertilized Ceratosaurus Egg	object,egg	1
PrimalItemConsumable_Egg_Compy_Fertilized_C	Fertilized Compy Egg	object,egg	1
PrimalItemConsumable_CryolophosaurusEgg_Fertilized_C	Fertilized Cryolophosaurus Egg	object,egg	1
PrimalItemConsumable_Egg_CrystalWyvern_Fertilized_ASA_C	Fertilized Crystal Wyvern Egg	object,egg	1
PrimalItemConsumable_Egg_Deinonychus_Fertilized_C	Fertilized Deinonychus Egg	object,egg	1
PrimalItemConsumable_Egg_Deino_Fertilized_ASA_C	Fertilized Deinosuchus Egg	object,egg	1
PrimalItemConsumable_Egg_Dilo_Fertilized_C	Fertilized Dilo Egg	object,egg	1
PrimalItemConsumable_Egg_Dimetrodon_Fertilized_C	Fertilized Dimetrodon Egg	object,egg	1
PrimalItemConsumable_Egg_Dimorph_Fertilized_Abberant_C	Fertilized Dimorph Egg	object,egg	1
PrimalItemConsumable_Egg_Dimorph_Fertilized_C	Fertilized Dimorph Egg	object,egg	1
PrimalItemConsumable_Egg_Diplo_Fertilized_C	Fertilized Diplo Egg	object,egg	1
PrimalItemConsumable_UnderwaterEgg_Diplocaulus_C	Fertilized Diplocaulus Egg	object,egg	1
PrimalItemConsumable_Egg_Wyvern_Fertilized_Fire_ASA_C	Fertilized Discovery Fire Wyvern Egg	object,egg	1
PrimalItemConsumable_Egg_Wyvern_Fertilized_Ice_ASA_C	Fertilized Discovery Ice Wyvern Egg	object,egg	1
PrimalItemConsumable_Egg_Wyvern_Fertilized_Lightning_ASA_C	Fertilized Discovery Lightning Wyvern Egg	object,egg	1
PrimalItemConsumable_Egg_Wyvern_Fertilized_Poison_ASA_C	Fertilized Discovery Poison Wyvern Egg	object,egg	1
PrimalItemConsumable_Egg_Dodo_Fertilized_C	Fertilized Dodo Egg	object,egg	1
PrimalItemConsumable_Egg_Dreadnoughtus_Fertilized_C	Fertilized Dreadnoughtus Egg	object,egg	1
PrimalItemConsumable_FertilizedEgg_V-Megalosaurus_C	Fertilized Egg V Megalosaurus	object,blueprintable	
PrimalItemConsumable_UnderwaterEgg_Eel_C	Fertilized Electrophorus Egg	object,egg	1
PrimalItemConsumable_Egg_Crystal_Ember_Wyvern_Fertilized_ASA_C	Fertilized Ember Crystal Wyvern Egg	object,egg	1
PrimalItemConsumable_Egg_Fasola_Fertilized_C	Fertilized Fasolasuchus Egg	object,egg	1
PrimalItemConsumable_Egg_LanternBird_Fertilized_C	Fertilized Featherlight Egg	object,egg	1
PrimalItemConsumable_Egg_Wyvern_Fertilized_Fire_C	Fertilized Fire Wyvern Egg	object,egg	1
PrimalItemConsumable_Egg_Fjordhawk_Fertilized_C	Fertilized Fjordhawk Egg	object,egg	1
PrimalItemConsumable_Egg_Galli_Fertilized_C	Fertilized Gallimimus Egg	object,egg	1
PrimalItemConsumable_Egg_BossBat_Fertilized_C	Fertilized Gigadesmodus Egg Sac	object,egg	1
PrimalItemConsumable_Egg_Gigant_Fertilized_C	Fertilized Giganotosaurus Egg	object,egg	1
PrimalItemConsumable_Egg_Gigantoraptor_Fertilized_C	Fertilized Gigantoraptor Egg	object,egg	1
PrimalItemConsumable_Egg_LostChargePet_Fertilized_C	Fertilized Gloon Egg	object,egg	1
PrimalItemConsumable_Egg_LanternLizard_Fertilized_C	Fertilized Glowtail Egg	object,egg	1
PrimalItemConsumable_Egg_Griffin_Fertilized_C	Fertilized Griffin Egg	object,egg	1
PrimalItemConsumable_UnderwaterEgg_Helicoprion_C	Fertilized Helicoprion Egg	object,egg	1
PrimalItemConsumable_Egg_Hesperonis_Fertilized_C	Fertilized Hesperornis Egg	object,egg	1
RAG_Item_Egg_Wyvern_Fertilized_Ice_C	Fertilized Ice Wyvern Egg	object,egg	1
PrimalItemConsumable_Egg_Ichthyornis_Fertilized_C	Fertilized Ichthyornis Egg	object,egg	1
PrimalItemConsumable_Egg_Iguanodon_Fertilized_C	Fertilized Iguanodon Egg	object,egg	1
PrimalItemConsumable_Egg_JumpingSpider_Fertilized_C	Fertilized Jumping Spider Egg	object,egg	1
PrimalItemConsumable_Egg_Kairuku_Fertilized_C	Fertilized Kairuku Egg	object,egg	1
PrimalItemConsumable_Egg_Kaprosuchus_Fertilized_C	Fertilized Kaprosuchus Egg	object,egg	1
PrimalItemConsumable_Egg_Kentro_Fertilized_C	Fertilized Kentro Egg	object,egg	1
PrimalItemConsumable_Egg_Wyvern_Fertilized_Lightning_C	Fertilized Lightning Wyvern Egg	object,egg	1
PrimalItemConsumable_Egg_Moth_Fertilized_C	Fertilized Lymantria Egg	object,egg	1
PrimalItemConsumable_Egg_Lystro_Fertilized_C	Fertilized Lystrosaurus Egg	object,egg	1
PrimalItemConsumable_Egg_Cherufe_Fertilized_ASA_C	Fertilized Magmasaur Egg	object,egg	1
PrimalItemConsumable_Egg_Mantis_Fertilized_C	Fertilized Mantis Egg	object,egg	1
PrimalItemConsumable_Egg_Megalania_Fertilized_C	Fertilized Megalania Egg	object,egg	1
PrimalItemConsumable_Egg_Megalosaurus_Fertilized_C	Fertilized Megalosaurus Egg	object,egg	1
PrimalItemConsumable_Egg_ValMegaraptor_Fertilized_C	Fertilized Megaraptor Egg	object,egg	1
PrimalItemConsumable_Egg_MicroRaptor_Fertilized_C	Fertilized Microraptor Egg	object,egg	1
PrimalItemConsumable_Egg_Camelsaurus_Fertilized_C	Fertilized Morellatops Egg	object,egg	1
PrimalItemConsumable_Egg_Moschops_Fertilized_C	Fertilized Moschops Egg	object,egg	1
PrimalItemConsumable_Egg_Noglin_Fertilized_C	Fertilized Noglin Egg	object,egg	1
PrimalItemConsumable_Egg_Oviraptor_Fertilized_C	Fertilized Oviraptor Egg	object,egg	1
PrimalItemConsumable_Egg_Pachy_Fertilized_C	Fertilized Pachycephalosaurus Egg	object,egg	1
PrimalItemConsumable_Egg_PachyRhino_Fertilized_C	Fertilized Pachyrhino Egg	object,egg	1
PrimalItemConsumable_Egg_Para_Fertilized_C	Fertilized Parasaur Egg	object,egg	1
PrimalItemConsumable_Egg_Pegomastax_Fertilized_C	Fertilized Pegomastax Egg	object,egg	1
PrimalItemConsumable_Egg_Pela_Fertilized_C	Fertilized Pelagornis Egg	object,egg	1
PrimalItemConsumable_Egg_Phoenix_Fertilized_C	Fertilized Phoenix Egg	object,egg	1
PrimalItemConsumable_Egg_Wyvern_Fertilized_Poison_C	Fertilized Poison Wyvern Egg	object,egg	1
PrimalItemConsumable_Egg_Ptero_Fertilized_C	Fertilized Pteranodon Egg	object,egg	1
PrimalItemConsumable_Egg_Scorpion_Fertilized_C	Fertilized Pulminoscorpius Egg	object,egg	1
PrimalItemConsumable_Egg_Quetz_Fertilized_C	Fertilized Quetzal Egg	object,egg	1
PrimalItemConsumable_Egg_Gigant_Gen2_Fertilized_C	Fertilized R-Giganotosaurus Egg	object,egg	1
PrimalItemConsumable_Egg_Raptor_Fertilized_C	Fertilized Raptor Egg	object,egg	1
PrimalItemConsumable_Egg_Rex_Fertilized_C	Fertilized Rex Egg	object,egg	1
PrimalItemConsumable_Egg_RockDrake_Fertilized_C	Fertilized Rock Drake Egg	object,egg	1
PrimalItemConsumable_Egg_Sarco_Fertilized_C	Fertilized Sarco Egg	object,egg	1
PrimalItemConsumable_Egg_Schizomida_Fertilized_C	Fertilized Schizomida Egg	object,egg	1
PrimalItemConsumable_Egg_Sinomacrops_Fertilized_ASA_C	Fertilized Sinomacrops Egg	object,egg	1
PrimalItemConsumable_Egg_Owl_Fertilized_C	Fertilized Snow Owl Egg	object,egg	1
PrimalItemConsumable_Egg_Owl_Fertilized_New_C	Fertilized Snow Owl Egg	object,egg	1
PrimalItemConsumable_Egg_Spino_Fertilized_C	Fertilized Spino Egg	object,egg	1
PrimalItemConsumable_Egg_ShoulderDragon_Fertilized_Spring_C	Fertilized Spring Drakeling Egg	object,egg	1
PrimalItemConsumable_Egg_Stego_Fertilized_C	Fertilized Stego Egg	object,egg	1
PrimalItemConsumable_Egg_ShoulderDragon_Fertilized_Summer_C	Fertilized Summer Drakeling Egg	object,egg	1
PrimalItemConsumable_Egg_Tapejara_Fertilized_C	Fertilized Tapejara Egg	object,egg	1
PrimalItemConsumable_Egg_Gigant_Fertilized_Bionic_C	Fertilized Tek Giganotosaurus Egg	object,egg	1
PrimalItemConsumable_Egg_Gigant_Fertilized_ASA_C	Fertilized Tek Giganotosaurus Egg	object,egg	1
PrimalItemConsumable_Egg_Para_Fertilized_Bionic_C	Fertilized Tek Parasaur Egg	object,egg	1
PrimalItemConsumable_Egg_Quetz_Fertilized_Bionic_C	Fertilized Tek Quetzal Egg	object,egg	1
PrimalItemConsumable_Egg_Raptor_Fertilized_Bionic_C	Fertilized Tek Raptor Egg	object,egg	1
PrimalItemConsumable_Egg_Rex_Fertilized_Bionic_C	Fertilized Tek Rex Egg	object,egg	1
PrimalItemConsumable_Egg_Stego_Fertilized_Bionic_C	Fertilized Tek Stego Egg	object,egg	1
PrimalItemConsumable_Egg_Trike_Fertilized_Bionic_C	Fertilized Tek Trike Egg	object,egg	1
PrimalItemConsumable_Egg_TerrorBird_Fertilized_C	Fertilized Terror Bird Egg	object,egg	1
PrimalItemConsumable_Egg_Therizino_Fertilized_C	Fertilized Therizino Egg	object,egg	1
PrimalItemConsumable_Egg_SpineyLizard_Fertilized_C	Fertilized Thorny Dragon Egg	object,egg	1
PrimalItemConsumable_Egg_Trike_Fertilized_C	Fertilized Trike Egg	object,egg	1
PrimalItemConsumable_Egg_Troodon_Fertilized_C	Fertilized Troodon Egg	object,egg	1
PrimalItemConsumable_Egg_Tropeognathus_Fertilized_ASA_C	Fertilized Tropeognathus Egg	object,egg	1
PrimalItemConsumable_Egg_Turkey_Fertilized_C	Fertilized Turkey Egg	object,egg	1
PrimalItemConsumable_UnderwaterEgg_Tuso_C	Fertilized Tusoteuthis Egg	object,egg	1
PrimalItemConsumable_Egg_Spindles_Fertilized_C	Fertilized Velonasaur Egg	object,egg	1
PrimalItemConsumable_Egg_Fertilized_Spindles_ASA_C	Fertilized Velonasaur Egg	object,egg	1
PrimalItemConsumable_Egg_Volcano_Allo_Fertilized_C	Fertilized Volcano Allosaurus Egg	object,egg	1
PrimalItemConsumable_Egg_Volcano_Ankylo_Fertilized_C	Fertilized Volcano Ankylo Egg	object,egg	1
PrimalItemConsumable_Egg_VolcanoRex_Fertilized_C	Fertilized Volcano Rex Egg	object,egg	1
PrimalItemConsumable_Egg_Volcano_Trike_Fertilized_C	Fertilized Volcano Trike Egg	object,egg	1
PrimalItemConsumable_Egg_Vulture_Fertilized_C	Fertilized Vulture Egg	object,egg	1
PrimalItemConsumable_Egg_ShoulderDragon_Fertilized_Winter_C	Fertilized Winter Drakeling Egg	object,egg	1
PrimalItemConsumable_UnderwaterEgg_Xiphactinus_ASA_C	Fertilized Xiphactinus Egg	object,egg	1
PrimalItemConsumable_Egg_YiLing_Fertilized_C	Fertilized Yi Ling Egg	object,egg	1
PrimalItemConsumable_Egg_Yuty_Fertilized_C	Fertilized Yutyrannus Egg	object,egg	1
PrimalItemConsumable_Fertilizer_Compost_C	Fertilizer	object,resource	1
PrimalItemStructure_FertilizerHandler_C	Fertilizer Handler	object,blueprintable	100
PrimalItemConsumable_WW_Crafted_WWCandy_C	Festive Dino Candy	object,event	1
PrimalItemConsumable_WW_Craftable_WWCandy_C	Festive Dino Candy (No Quality)	object,event	1
PrimalItemConsumable_Fiber_C	Fiber	object,blueprintable	
PrimalItemResource_Fibers_C	Fiber	object,harvestable,resource	300
PrimalItemDye_Chartreuse_8_Filth_C	Filth Coloring	object,dye	100
PrimalItemResource_ApexDrop_FireWyvern_C	Fire Talon	object,resource	100
PrimalItemResource_ApexDrop_FireWyvern_Child_C	Fire Talon (Draconic)	object,resource,reward	
PrimalItemArmor_FireWyvernArmor_C	Fire Wyvern Saddle	object,blueprintable	1
PrimalItem_FiredancerFragment_C	Firedancer Fragment	object,blueprintable	
PrimalItemSkin_FlaregunFireworks_C	Fireworks Flaregun Skin	object,blueprintable,reward,skin	1
PrimalItemSkin_RocketLauncherFireworks_Patch_C	Fireworks Rocket Launcher	object,blueprintable	1
PrimalItemSkin_RocketLauncherFireworks_C	Fireworks Rocket Launcher Skin	object,blueprintable,reward,skin	1
PrimalItemConsumable_firewyvF_C	Firewyv F	object,blueprintable	
PrimalItemConsumable_firewyvM_C	Firewyv M	object,blueprintable	
PrimalItemStructure_FishBasket_C	Fish Basket	object,blueprintable	5
PrimalItem_WeaponFishingRod_C	Fishing Rod	object,blueprintable	1
PrimalItemConsumable_Egg_Fjordhawk_C	Fjordhawk Egg	object,egg	100
